,Station,Address,lat,lon,zipcode,Geo_FIPS,total_population_1_km,pop_below_18_1_km,pop_between_18_34_1_km,pop_between_34_65_1_km,pop_over_65_1_km,occupied_households_1_km,family_households_1_km,nonfamily_households_1_km,householder_less_than_high_school_1_km,householder_high_school_degree_1_km,householder_some_college_1_km,householder_bachelors_degree_1_km,older_than_3_in_school_1_km,older_than_3_not_in_school_1_km,not_high_school_grad_1_km,high_school_grad_1_km,employed_1_km,unemployed_1_km,not_in_labor_force_1_km,30_49_percet_income_to_rent_1_km,over_50_percent_income_to_rent_1_km,commuters_by_car_truck_van_1_km,commuters_by_car_truck_van_alone_1_km,commuters_by_car_truck_van_carpool_1_km,children_living_with_single_parents_1_km,private_sector_1_km,public_sector_1_km,self_employed_1_km,private_non-profit_1_km,unpaid_family_workers_1_km,households_social_security_income_1_km,households_SsI_1_km,households_retirement_income_1_km,housing_units_1_km,vacant_units_1_km,total_cars_1_km,concentrated_disadvantage_1_km,commute_time_1_km,median_household_income_1_km,average_household_size_1_km,population_density_1_km,median_house_value_1_km,ev_car_count_1_km,total_sessions,total_connection_time,total_amount,total_kwh,num_pois_nearby,distance_freeway
158,AUI-10390,"9889 Beachy Ave, Los Angeles, CA",34.251165,-118.4415257,91331,6037119201,14410.34989,3320.470406,4027.437865,5365.983998,1696.457618,3258.308664,2690.782529,567.526135,1103.762727,734.1684899,997.2503456,423.1271014,3722.827843,10137.44205,43.2164018,821.9667539,6967.683285,462.3658711,4102.928022,273.9478884,363.6842631,6083.96183,5206.839506,877.1223234,442.1054288,4910.555333,775.5178446,626.7127773,646.4363768,8.460952725,993.2209548,380.8205367,386.111355,3311.582321,53.27365725,6007.030556,-0.237969771,30.34510672,73378.74263,4.477583893,12014.05297,410309.9549,34.40090369,29,202:50:00,0,577.583,20,2.16201697
159,AUI-10385,"10645 Glenoaks Blvd, Los Angeles, CA",34.262751,-118.40008,91331,6037104704,5133.737188,1522.467161,1391.363407,1782.118558,437.7880614,1371.056118,1056.530403,314.5257144,473.6174997,333.8611755,391.7417976,171.8356451,1556.869355,3369.189326,9.612449583,243.6785977,2222.185234,158.7555155,1337.532881,208.6099444,184.5043608,1863.465489,1595.900512,267.5649769,497.5024369,1684.334999,226.913757,199.8157394,111.1207382,0,329.6367389,117.9914577,145.1190168,1429.936764,58.88064595,2631.640119,-0.469856019,30.16523435,46516.32054,3.447737125,4233.74071,331728.6688,31.2743088,4,3:42,0,16.754,53,3.067335115
160,AUI-10377,"2044 Reservoir St, Los Angeles, CA",34.07873,-118.262088,90026,6037195600,20206.11129,2939.24368,6969.908647,7853.570204,2443.388755,7750.791982,3753.209229,3997.582753,1606.048796,781.2487168,1791.117509,3572.37696,3826.627981,15830.02237,9.739834228,563.1276575,11727.30054,766.6573642,5098.967705,1258.1774,1339.889429,8300.572189,7240.704812,1059.867378,986.8251586,7492.20918,932.9555922,2332.180614,969.95515,0,1523.889387,500.8377082,544.2001549,8267.076113,516.2841305,14389.12614,0.031940671,31.17126097,65842.09118,2.520480745,16924.73005,755300.25,188.8225841,14,18:20,0,73.022,25,1.833932563
161,AUI-10352,"7178 Tujunga Ave, Los Angeles, CA",34.200786,-118.378934,91605-5738,6037123010,13257.35431,3265.021676,3682.18459,5226.361893,1083.786154,3894.576486,2842.783659,1051.792827,1559.979926,964.4274664,868.6348963,501.5341971,4027.924923,8934.484439,14.48079073,864.4279176,6171.337472,370.2766882,3998.47501,694.6278408,1192.688812,4927.967198,4265.059124,662.9080732,1085.031112,4434.134111,436.6633032,1071.705591,228.7978518,0.036614819,659.4903368,433.2576508,147.4812118,3982.097366,87.52088005,7357.679169,0.158568869,31.3375747,40201.3989,3.432402858,10942.5238,450180.4008,60.26270318,12,9:35,0,59.852,56,1.385632112
162,AUI-10383,"11169 Weddington St, Los Angeles, CA",34.1670008,-118.3748155,91601,6037125320,19618.96092,2012.240486,8510.006363,7326.483606,1770.230463,9457.271827,3592.569781,5864.702047,773.2641036,1256.472935,3292.738624,4134.796165,3742.124415,15491.49263,4.679745586,334.460004,12164.28107,903.3489027,4704.357708,2028.919008,2528.859497,9103.820916,8654.051682,449.7692334,598.2581076,8829.040435,794.9912343,1905.41843,613.1605772,21.67039336,1192.744442,551.4994193,502.2881376,10323.23643,865.964603,18085.86532,0.359786083,31.14995365,52761.35793,2.152300734,16201.88014,556719.4282,166.7583047,81,248:49:00,0,899.057,24,1.367174084
163,AUI-10367,"5441 E Valley Blvd, Los Angeles, CA",34.07409,-118.164775,90032,6037201602,9866.853148,1679.279636,3186.492814,3551.724397,1449.3563,2788.139061,2060.472553,727.6665081,614.4276521,547.2488907,797.5894569,828.8730612,3014.111762,6592.147898,9.430840513,868.296981,4668.688509,516.8540545,3248.244629,240.9725056,315.5374286,4001.720781,3479.688842,522.0319396,294.6897363,2981.396702,860.9630946,384.6734171,437.8434851,3.811809597,968.6042939,258.6614138,344.5227418,3000.270731,212.1316698,5301.494625,0.216881845,31.08210748,65838.39274,3.27300928,8140.835935,499115.8893,81.89154017,4,1:29,0,10.168,26,1.812480627
164,AUI-10365,"8935 Mason Ave, Los Angeles, CA",34.2324672,-118.5798093,91311,6037113421,9231.52982,2024.455576,2574.359211,3559.383409,1073.331624,2866.593934,2069.457738,797.1361956,403.4574472,687.4972855,1076.205709,699.4334926,2578.496207,6304.271789,10.38704177,467.3197832,4856.904673,311.1167303,2242.601165,485.6193735,495.7835643,4123.147404,3631.271005,491.8763987,485.8439661,3659.789099,417.9050097,417.6003755,344.4784105,17.13177765,688.8380828,228.4055995,285.8097755,3021.180339,154.5864052,5456.211243,-0.088254174,29.68387191,68932.76586,3.183817175,7651.244048,488203.2354,54.81472381,4,1:09,0,8.341,63,5.439980208
165,AUI-10379,"10949 Huston St, Los Angeles, CA",34.1599272,-118.3697512,91601,6037125501,22054.57319,2017.197321,9660.187305,8400.003164,1977.185403,10992.31139,3796.498754,7195.812632,663.3138032,1180.228157,3644.432796,5504.336629,3428.296863,18139.9017,4.891030648,304.2573832,14385.73384,1103.354718,4692.043608,2248.186187,2676.491717,11155.53275,10476.96753,678.5652243,546.3331827,10105.00031,892.5818532,2392.033969,986.0271441,10.09055902,1444.540699,548.0357054,677.3737176,11721.33044,729.0190508,21089.71051,0.192898334,31.08464726,59591.82862,2.056083968,18230.63733,584380.3057,196.1161663,48,275:09:00,0,591.758,36,1.380650291
166,AUI-10391,"10517 San Fernando Rd, Los Angeles, CA",34.26105,-118.417258,91331-2536,6037104610,16101.88339,4392.913649,4503.59114,5721.047896,1484.330701,3482.701306,3012.261368,470.4399374,1801.327759,812.2987605,673.2857908,195.7889955,4645.915407,10715.47585,60.85085976,927.1713477,7120.497468,495.4461091,4516.219812,381.6519307,586.755367,5837.264721,4928.305141,908.9595808,1226.829405,5055.988122,747.9858631,1010.783566,284.8081621,20.93175489,988.1365731,337.5000962,379.0341801,3588.429657,105.7283516,6599.296863,0.390006952,29.10581054,54259.83885,4.499253196,13287.25578,340811.3189,32.61025947,6,5:18,0,17.921,42,1.370700371
167,AUI-10381,"11185 Hindry Ave, Los Angeles, CA",33.9333653,-118.3723724,90045,6037980028,6662.653491,1739.546481,1896.941004,2379.859409,646.3065972,1850.011551,1403.43497,446.5765815,671.8440398,333.0406619,396.4624299,448.6644196,1844.356411,4530.090968,11.88681532,340.90523,3354.685937,174.7731534,1573.901475,289.1697986,338.5764772,2721.26294,2273.366852,447.8960882,524.4544414,2487.992391,289.9021917,398.5426409,178.2487131,0,407.728114,99.4273611,158.9314949,1937.995084,87.98353279,3474.032966,-0.20359145,27.03173986,70565.67757,3.196892547,5504.07027,647127.561,72.19314271,15,49:25:00,0,161.906,44,1.692765492
168,AUI-10357,"10634 Valparaiso St, Los Angeles, CA",34.0296115,-118.4149102,90034,6037269904,18161.6842,2437.67184,6959.169129,6775.063291,1989.779942,8776.492917,3349.772811,5426.720106,284.6853458,652.947826,2214.712012,5624.147734,3357.794437,14366.08693,27.31759227,231.9255413,11701.60371,694.1641485,3462.849715,1767.006636,1205.51234,9340.04908,8688.186718,651.8623621,412.1927738,7906.195163,1357.302232,1582.888746,845.9235632,9.294008008,1384.321834,263.2856006,638.3487853,9352.404093,575.9111758,17027.8686,-0.413361366,24.95356365,103147.9117,2.227318367,14960.74793,1145851.572,273.5262397,3,2:19,0,15.235,24,4.095680486
169,AUI-10340,"4240 Fulton Ave, Los Angeles, CA",34.1478861,-118.4222236,91604,6037143902,10705.06906,1959.378446,2935.946401,4429.607684,1380.136529,4871.677787,2471.648422,2400.029365,102.7447472,291.7634711,1500.319507,2976.850062,2362.03465,7989.223779,0,330.5191646,6277.883752,449.3464066,2150.511936,688.637034,928.7960245,5183.994999,4833.580428,350.4145712,604.0967002,4282.796757,346.2119233,1276.30305,361.5601533,11.0118682,922.0365482,94.04723953,391.3279225,5286.751233,415.0734458,9452.671321,-0.188053458,32.99189597,109005.8014,2.242922859,9045.947101,1009977.313,245.2434186,30,167:36:00,0,739.563,42,1.647905024
170,AUI-10344,"4236 Longridge Ave, Los Angeles, CA",34.1474861,-118.4209144,91604,6037143902,10245.34723,1891.106294,2756.639148,4264.632196,1332.96959,4655.293566,2389.538419,2265.755148,97.07163659,280.3524307,1422.012453,2855.857046,2254.038553,7658.268631,0,310.5855662,6004.758744,437.8548522,2045.027404,652.775941,858.8482371,4945.261033,4605.092191,340.1688425,574.9527123,4072.381626,324.7235718,1245.608198,351.2791806,10.76616778,890.3850977,91.07026701,375.6778258,5047.045952,391.7523862,9027.261314,-0.194330654,33.10973864,111872.6019,2.250885761,8656.375257,1033421.312,243.6035139,12,90:47:00,0,208.536,63,1.156395371
171,AUI-10384,"7123 Tampa Ave, Los Angeles, CA",34.1998776,-118.5537878,91335,6037133000,18011.53752,3889.647346,4287.222889,7297.853799,2536.813481,5472.55914,4014.741847,1457.817294,986.6382427,1197.351507,1786.593667,1501.975723,4590.82888,12839.66085,5.791716267,872.4933429,8401.448248,832.6528489,5270.057187,541.55399,1027.908673,7204.129413,6420.68178,783.4476328,1080.01124,6233.794604,729.0740792,1027.446996,401.6430433,9.489525752,1581.873945,416.8632854,636.4747813,5609.798554,137.2394131,10464.02081,0.186015592,31.75617475,61856.00465,3.259593851,14933.72714,414273.5114,80.89459398,20,50:07:00,0,155.939,94,1.802974488
172,AUI-10358,"13214 Moorpark St, Los Angeles, CA",34.1500812,-118.4208748,91423,6037143500,11880.4747,2149.867804,3271.359018,4919.310283,1539.937592,5398.207489,2753.513059,2644.69443,129.466611,350.1559392,1665.703068,3252.881871,2551.772229,8935.63282,0,360.394021,7036.574135,481.1520446,2379.943138,779.804995,1007.734951,5809.736351,5376.930223,432.8061286,672.5998322,4762.944938,413.103948,1439.462976,406.658458,14.40381466,1034.551629,109.4738397,444.678749,5830.668021,432.460532,10464.38388,-0.119368328,32.76775181,98627.66156,2.224175943,10033.74249,946328.078,244.3517897,15,52:03:00,0,127.04,26,1.340290434
173,AUI-10361,"11048 Huston St, Los Angeles, CA",34.1601042,-118.3711679,91602,6037125401,22109.01229,2022.520973,9707.460874,8421.914366,1957.116077,11015.08107,3818.835936,7196.245135,666.2624969,1192.258809,3670.375244,5486.18452,3476.518828,18142.24742,5.236719868,304.2274433,14420.83262,1103.828502,4701.977459,2262.76496,2698.79156,11166.24263,10487.64832,678.5943083,557.523174,10131.76451,907.6347668,2389.83538,979.3105777,12.2873787,1429.554773,556.6833825,665.0778054,11752.6232,737.542125,21137.48001,0.197926665,31.00603474,58713.86327,2.053260074,18272.85997,570672.6182,195.0290424,14,24:06:00,0,155.627,103,1.544709691
174,AUI-10362,"998 S Hobart Blvd, Los Angeles, CA",34.05281,-118.30517,90005,6037213201,40132.08156,8147.371907,11773.79288,15980.24736,4230.669416,14644.31311,8384.027653,6260.285462,3737.353248,3092.569465,3000.81769,4813.572712,9340.100461,29350.46057,38.18646247,1735.42869,21742.31339,1666.539683,9377.60508,3895.54101,4158.483338,13337.52058,11755.69737,1581.823211,3216.260475,15574.47226,1271.581244,3896.402416,979.1862409,20.67122029,2355.187264,945.4955156,446.4469986,15934.20748,1289.894362,25497.43014,0.40370481,33.44817424,39708.21911,2.829629083,33082.20713,664041.1485,126.9202519,8,9:17,0,58.476,14,1.802974488
175,AUI-10359,"10919 S Figueroa St, Los Angeles, CA",33.9368695,-118.282841,90061,6037241202,19587.2348,5923.874659,5257.398367,6809.774936,1596.186837,5279.125214,3928.043368,1351.081846,1770.010791,1582.974491,1461.895705,464.2442256,5870.710484,12775.98111,85.80217284,1249.110062,7469.079531,794.8958786,6269.726079,805.5897021,1328.940085,6137.302438,5413.838067,723.4643712,2302.570416,5474.41626,756.321887,988.5974138,237.7952697,11.94870104,1386.623064,753.0006261,476.1378791,5522.958368,243.8331547,9485.162093,1.41328259,36.14886298,37457.31265,3.666738462,16160.71217,350430.1249,18.9071077,2,0:03,0,0.307,8,1.340290434
176,AUI-10261,"729 N North Spring St, Los Angeles, CA",34.06047,-118.237689,90012,6037207102,20676.25916,2011.693963,8563.091342,7555.791946,2545.681914,5443.95874,2584.029169,2859.929571,1579.782144,745.2007813,1183.4774,1935.498414,3291.918875,17074.63864,113.5478145,461.7203711,6076.74465,690.4449886,12115.44476,1463.315097,1593.60717,3884.546276,3421.879557,462.666719,633.3617764,4252.781435,617.7353651,831.1071559,362.8863479,12.23434576,1376.347609,787.5599317,213.556351,5670.3753,226.4165607,9461.484997,0.260433566,30.35161109,53060.61665,2.336419683,17284.57439,514200.472,345.1115938,136,213:23:00,12.37,1049.059,100,1.544709691
