,Unnamed: 0,Station,Address,lat,lon,zipcode,Geo_FIPS,total_population_1_km,pop_below_18_1_km,pop_between_18_34_1_km,pop_between_34_65_1_km,pop_over_65_1_km,occupied_households_1_km,family_households_1_km,nonfamily_households_1_km,householder_less_than_high_school_1_km,householder_high_school_degree_1_km,householder_some_college_1_km,householder_bachelors_degree_1_km,older_than_3_in_school_1_km,older_than_3_not_in_school_1_km,not_high_school_grad_1_km,high_school_grad_1_km,employed_1_km,unemployed_1_km,not_in_labor_force_1_km,30_49_percet_income_to_rent_1_km,over_50_percent_income_to_rent_1_km,commuters_by_car_truck_van_1_km,commuters_by_car_truck_van_alone_1_km,commuters_by_car_truck_van_carpool_1_km,children_living_with_single_parents_1_km,private_sector_1_km,public_sector_1_km,self_employed_1_km,private_non-profit_1_km,unpaid_family_workers_1_km,households_social_security_income_1_km,households_SsI_1_km,households_retirement_income_1_km,housing_units_1_km,vacant_units_1_km,total_cars_1_km,commute_time_1_km,median_household_income_1_km,average_household_size_1_km,population_density_1_km,median_house_value_1_km,ev_car_count_1_km,total_sessions,total_connection_time,total_amount,total_kwh,distance_freeway,num_pois_nearby
151,151,AUI-10336,"4839 Laurel Canyon Blvd, Los Angeles, CA",34.1588738,-118.3968676,91607,6037124000,200617.5876,14128.35895,2257.94956,3903.665702,5889.864197,2076.879493,6328.50543,3085.101192,39161.71122,360.6586844,719.1984951,2023.440434,3225.207816,2573.776451,10945.83188,20.67857414,332.0171957,8045.327558,833.289487,1994646.958,1146.094671,1202.715706,6395.502395,5893.314122,502.1882724,589.9334205,5147.512199,533.6572723,1814.633844,539.6731778,9.851064741,1315.025825,240.7563187,647.967923,6763.820951,435.3155216,0.208091769,29.30973965,1304.516993,2.229991026,1289.210006,221.7787103,80,207:57:00,0,851.722,1.431726955,143
152,152,AUI-10376,"7428 S Sepulveda Blvd, Los Angeles, CA",33.9731993,-118.3948075,90045,6037277000,170552.6231,7231.566335,1255.765198,1403.075424,3153.824881,1418.900832,3063.659658,1992.553149,7995.29532,37.47956144,355.2936884,742.4428463,1928.443562,1149.683641,5792.477633,38.66431616,161.8539135,3965.67727,176.6988861,1239436.954,95.35222103,156.1702479,3420.845632,3289.703581,131.1420513,66.60985124,2619.076322,446.872893,504.4774442,373.9475547,21.30305624,979.860364,79.14453176,552.6627391,3194.225997,130.5663388,-0.799626168,28.70690429,839.1284938,2.352697827,1472.398277,99.75099768,2,0:02,0,0.145,1.280224968,134
153,153,AUI-10382,"10654 W Magnolia Blvd, Los Angeles, CA",34.1648054,-118.3634964,91601,6037125501,250357.635,17531.58083,1983.976364,7107.406841,6590.718608,1849.479016,8513.389641,3224.483997,73915.31634,751.0266519,1141.710752,2874.873613,3745.778624,3291.561533,13898.96271,1.445471717,362.9940796,10714.99686,771.2374528,2721172.327,1716.388414,2166.369172,8313.957902,7844.382636,469.575266,642.9287613,7440.244784,627.1891022,1971.960719,667.1433358,8.4589234,1240.605989,440.4737366,564.3243486,9154.793549,641.4039077,0.200880896,30.7593276,1085.086049,2.162881249,996.3265304,168.2588365,21,74:31:00,0,191.764,2.132059042,160
154,154,AUI-10364,"6040 Jefferson Blvd, Los Angeles, CA",34.0204237,-118.380283,90016,6037702502,135116.3591,6792.559305,1124.674204,1374.903411,3033.256714,1259.724976,3043.825091,1592.698569,10658.70623,239.4222362,263.9811078,837.5339451,1702.887802,1378.394783,5158.145151,0,237.6561544,3485.277728,153.5823554,1116631.421,337.7914182,313.2615641,2815.385828,2608.265681,207.1201473,272.8351366,2146.08075,522.3366386,442.8613597,370.089563,3.909416696,845.0468067,189.4790357,446.3023797,3209.383401,165.55831,-0.169795939,28.27873727,934.4874188,2.213045178,1268.164848,167.8992543,5,0:44,0,2.715,2.295242012,142
155,155,AUI-10389,"5263 Packard, Los Angeles, CA",34.0507581,-118.3511493,90019,6037217100,238879.2155,17749.39548,2902.517545,4771.618701,8144.846135,1930.4131,7530.974298,3680.114309,50932.31267,925.1470862,866.8410901,2148.43535,3590.550772,3603.492098,13472.95802,2.778812567,485.7609465,10532.04013,517.2343074,3161311.345,1457.852904,1190.947529,8263.644807,7648.210202,615.434605,951.3330912,6966.989198,1005.189504,1699.722296,834.2719648,25.86716813,1569.489325,262.5537002,778.9192345,8139.083957,608.1096582,-0.13233122,29.43661088,1168.558493,2.342239629,1205.884722,175.5760714,15,106:14:00,0,136.281,2.155614342,160
156,156,AUI-10388,"9818 Reseda Blvd, Los Angeles, CA",34.249297,-118.535973,91324-2036,6037115201,164750.6912,11511.50539,1857.984547,4290.013505,3927.785036,1435.722301,3882.809195,2214.668623,22418.93212,165.0730262,459.798526,1344.954882,1912.982761,4464.448258,6833.79236,0.248741498,962.5043705,5807.344111,407.8052689,1319252.642,582.4173552,634.2806818,4503.696688,4069.856658,433.8400292,388.327432,3665.919051,834.808492,665.8235195,639.4274723,1.365576281,839.1800644,218.5914001,447.3339212,4067.708781,184.8995859,-0.30818119,28.7929098,720.0363589,2.955941911,1633.2689,114.060024,8,3:40,0,15.432,2.499488649,130
157,157,AUI-10363,"8800 S Hoover St, Los Angeles, CA",33.9572904,-118.2863728,90044,6037240300,146350.2552,25795.93874,8560.377928,6825.173398,8602.994174,1807.39324,7215.879361,5293.343552,105646.4368,2657.971939,2098.344949,1969.711751,489.8507226,8045.823838,16248.61759,104.061012,1468.309333,9695.06863,820.2803348,1711529.759,1529.484295,2446.857826,7818.926087,6793.881013,1025.045074,4354.832869,7070.226005,773.3285344,1468.908274,381.8604448,0.745372068,1519.543188,1062.191803,444.6536727,7705.894324,490.0149628,1.212395502,34.72917719,432.7229813,3.5613528,1629.916934,20.43230265,4,2:25,0,15.956,1.561417414,126
158,158,AUI-10390,"9889 Beachy Ave, Los Angeles, CA",34.251165,-118.4415257,91331,6037119201,204827.734,14410.34989,3320.470406,4027.437865,5365.983998,1696.457618,3258.308664,2690.782529,40433.95229,1103.762727,734.1684899,997.2503456,423.1271014,3722.827843,10137.44205,43.2164018,821.9667539,6967.683285,462.3658711,1171905.277,273.9478884,363.6842631,6083.96183,5206.839506,877.1223234,442.1054288,4910.555333,775.5178446,626.7127773,646.4363768,8.460952725,993.2209548,380.8205367,386.111355,3311.582321,53.27365725,-0.237969771,30.34510672,178.2407129,4.477583893,1459.449967,34.40090369,29,202:50:00,0,577.583,2.16201697,121
159,159,AUI-10385,"10645 Glenoaks Blvd, Los Angeles, CA",34.262751,-118.40008,91331,6037104704,71581.02576,5133.737188,1522.467161,1391.363407,1782.118558,437.7880614,1371.056118,1056.530403,9962.134454,473.6174997,333.8611755,391.7417976,171.8356451,1556.869355,3369.189326,9.612449583,243.6785977,2222.185234,158.7555155,468689.7565,208.6099444,184.5043608,1863.465489,1595.900512,267.5649769,497.5024369,1684.334999,226.913757,199.8157394,111.1207382,0,329.6367389,117.9914577,145.1190168,1429.936764,58.88064595,-0.469856019,30.16523435,137.1786822,3.447737125,602.1166136,31.2743088,4,3:42,0,16.754,3.067335115,73
160,160,AUI-10377,"2044 Reservoir St, Los Angeles, CA",34.07873,-118.262088,90026,6037195600,358848.8445,20206.11129,2939.24368,6969.908647,7853.570204,2443.388755,7750.791982,3753.209229,102986.8525,1606.048796,781.2487168,1791.117509,3572.37696,3826.627981,15830.02237,9.739834228,563.1276575,11727.30054,766.6573642,4219046.957,1258.1774,1339.889429,8300.572189,7240.704812,1059.867378,986.8251586,7492.20918,932.9555922,2332.180614,969.95515,0,1523.889387,500.8377082,544.2001549,8267.076113,516.2841305,0.031940671,31.17126097,763.7620811,2.520480745,943.7980728,188.8225841,14,18:20,0,73.022,1.833932563,160
161,161,AUI-10352,"7178 Tujunga Ave, Los Angeles, CA",34.200786,-118.378934,91605-5738,6037123010,149236.1517,13257.35431,3265.021676,3682.18459,5226.361893,1083.786154,3894.576486,2842.783659,42512.52733,1559.979926,964.4274664,868.6348963,501.5341971,4027.924923,8934.484439,14.48079073,864.4279176,6171.337472,370.2766882,1679554.353,694.6278408,1192.688812,4927.967198,4265.059124,662.9080732,1085.031112,4434.134111,436.6633032,1071.705591,228.7978518,0.036614819,659.4903368,433.2576508,147.4812118,3982.097366,87.52088005,0.158568869,31.3375747,273.9401915,3.432402858,1081.236161,60.26270318,12,9:35,0,59.852,1.385632112,134
162,162,AUI-10383,"11169 Weddington St, Los Angeles, CA",34.1670008,-118.3748155,91601,6037125320,253981.8651,19618.96092,2012.240486,8510.006363,7326.483606,1770.230463,9457.271827,3592.569781,93262.0843,773.2641036,1256.472935,3292.738624,4134.796165,3742.124415,15491.49263,4.679745586,334.460004,12164.28107,903.3489027,2475082.876,2028.919008,2528.859497,9103.820916,8654.051682,449.7692334,598.2581076,8829.040435,794.9912343,1905.41843,613.1605772,21.67039336,1192.744442,551.4994193,502.2881376,10323.23643,865.964603,0.359786083,31.14995365,1153.258983,2.152300734,1001.415209,166.7583047,81,248:49:00,0,899.057,1.367174084,160
163,163,AUI-10367,"5441 E Valley Blvd, Los Angeles, CA",34.07409,-118.164775,90032,6037201602,155463.2261,9866.853148,1679.279636,3186.492814,3551.724397,1449.3563,2788.139061,2060.472553,20836.09335,614.4276521,547.2488907,797.5894569,828.8730612,3014.111762,6592.147898,9.430840513,868.296981,4668.688509,516.8540545,1181938.555,240.9725056,315.5374286,4001.720781,3479.688842,522.0319396,294.6897363,2981.396702,860.9630946,384.6734171,437.8434851,3.811809597,968.6042939,258.6614138,344.5227418,3000.270731,212.1316698,0.216881845,31.08210748,334.0058083,3.27300928,1510.236695,81.89154017,4,1:29,0,10.168,1.812480627,129
164,164,AUI-10365,"8935 Mason Ave, Los Angeles, CA",34.2324672,-118.5798093,91311,6037113421,97808.35457,9231.52982,2024.455576,2574.359211,3559.383409,1073.331624,2866.593934,2069.457738,11960.46117,403.4574472,687.4972855,1076.205709,699.4334926,2578.496207,6304.271789,10.38704177,467.3197832,4856.904673,311.1167303,694813.1854,485.6193735,495.7835643,4123.147404,3631.271005,491.8763987,485.8439661,3659.789099,417.9050097,417.6003755,344.4784105,17.13177765,688.8380828,228.4055995,285.8097755,3021.180339,154.5864052,-0.088254174,29.68387191,530.3642584,3.183817175,1537.743367,54.81472381,4,1:09,0,8.341,5.439980208,124
165,165,AUI-10379,"10949 Huston St, Los Angeles, CA",34.1599272,-118.3697512,91601,6037125501,304746.7761,22054.57319,2017.197321,9660.187305,8400.003164,1977.185403,10992.31139,3796.498754,104307.3085,663.3138032,1180.228157,3644.432796,5504.336629,3428.296863,18139.9017,4.891030648,304.2573832,14385.73384,1103.354718,2913441.274,2248.186187,2676.491717,11155.53275,10476.96753,678.5652243,546.3331827,10105.00031,892.5818532,2392.033969,986.0271441,10.09055902,1444.540699,548.0357054,677.3737176,11721.33044,729.0190508,0.192898334,31.08464726,1318.35892,2.056083968,912.6598175,196.1161663,48,275:09:00,0,591.758,1.380650291,159
166,166,AUI-10391,"10517 San Fernando Rd, Los Angeles, CA",34.26105,-118.417258,91331-2536,6037104610,226851.3603,16101.88339,4392.913649,4503.59114,5721.047896,1484.330701,3482.701306,3012.261368,62928.08913,1801.327759,812.2987605,673.2857908,195.7889955,4645.915407,10715.47585,60.85085976,927.1713477,7120.497468,495.4461091,1538574.801,381.6519307,586.755367,5837.264721,4928.305141,908.9595808,1226.829405,5055.988122,747.9858631,1010.783566,284.8081621,20.93175489,988.1365731,337.5000962,379.0341801,3588.429657,105.7283516,0.390006952,29.10581054,146.0396905,4.499253196,1148.183061,32.61025947,6,5:18,0,17.921,1.370700371,100
167,167,AUI-10381,"11185 Hindry Ave, Los Angeles, CA",33.9333653,-118.3723724,90045,6037980028,82764.95293,6662.653491,1739.546481,1896.941004,2379.859409,646.3065972,1850.011551,1403.43497,18194.8738,671.8440398,333.0406619,396.4624299,448.6644196,1844.356411,4530.090968,11.88681532,340.90523,3354.685937,174.7731534,719945.7447,289.1697986,338.5764772,2721.26294,2273.366852,447.8960882,524.4544414,2487.992391,289.9021917,398.5426409,178.2487131,0,407.728114,99.4273611,158.9314949,1937.995084,87.98353279,-0.20359145,27.03173986,239.0314934,3.196892547,636.8461743,72.19314271,15,49:25:00,0,161.906,1.692765492,131
168,168,AUI-10357,"10634 Valparaiso St, Los Angeles, CA",34.0296115,-118.4149102,90034,6037269904,363738.1805,18161.6842,2437.67184,6959.169129,6775.063291,1989.779942,8776.492917,3349.772811,93494.92953,284.6853458,652.947826,2214.712012,5624.147734,3357.794437,14366.08693,27.31759227,231.9255413,11701.60371,694.1641485,3644609.165,1767.006636,1205.51234,9340.04908,8688.186718,651.8623621,412.1927738,7906.195163,1357.302232,1582.888746,845.9235632,9.294008008,1384.321834,263.2856006,638.3487853,9352.404093,575.9111758,-0.413361366,24.95356365,1167.024982,2.227318367,970.0976985,273.5262397,3,2:19,0,15.235,4.095680486,155
169,169,AUI-10340,"4240 Fulton Ave, Los Angeles, CA",34.1478861,-118.4222236,91604,6037143902,219491.3523,10705.06906,1959.378446,2935.946401,4429.607684,1380.136529,4871.677787,2471.648422,28080.54236,102.7447472,291.7634711,1500.319507,2976.850062,2362.03465,7989.223779,0,330.5191646,6277.883752,449.3464066,2165688.165,688.637034,928.7960245,5183.994999,4833.580428,350.4145712,604.0967002,4282.796757,346.2119233,1276.30305,361.5601533,11.0118682,922.0365482,94.04723953,391.3279225,5286.751233,415.0734458,-0.188053458,32.99189597,889.1853785,2.242922859,886.8726706,245.2434186,30,167:36:00,0,739.563,1.647905024,127
170,170,AUI-10344,"4236 Longridge Ave, Los Angeles, CA",34.1474861,-118.4209144,91604,6037143902,209950.7939,10245.34723,1891.106294,2756.639148,4264.632196,1332.96959,4655.293566,2389.538419,25707.85653,97.07163659,280.3524307,1422.012453,2855.857046,2254.038553,7658.268631,0,310.5855662,6004.758744,437.8548522,2063248.191,652.775941,858.8482371,4945.261033,4605.092191,340.1688425,574.9527123,4072.381626,324.7235718,1245.608198,351.2791806,10.76616778,890.3850977,91.07026701,375.6778258,5047.045952,391.7523862,-0.194330654,33.10973864,886.8590954,2.250885761,897.3511398,243.6035139,12,90:47:00,0,208.536,1.156395371,127
171,171,AUI-10384,"7123 Tampa Ave, Los Angeles, CA",34.1998776,-118.5537878,91335,6037133000,241297.542,18011.53752,3889.647346,4287.222889,7297.853799,2536.813481,5472.55914,4014.741847,62142.49269,986.6382427,1197.351507,1786.593667,1501.975723,4590.82888,12839.66085,5.791716267,872.4933429,8401.448248,832.6528489,1630407.26,541.55399,1027.908673,7204.129413,6420.68178,783.4476328,1080.01124,6233.794604,729.0740792,1027.446996,401.6430433,9.489525752,1581.873945,416.8632854,636.4747813,5609.798554,137.2394131,0.186015592,31.75617475,363.3911205,3.259593851,1329.290028,80.89459398,20,50:07:00,0,155.939,1.802974488,125
172,172,AUI-10358,"13214 Moorpark St, Los Angeles, CA",34.1500812,-118.4208748,91423,6037143500,216675.9973,11880.4747,2149.867804,3271.359018,4919.310283,1539.937592,5398.207489,2753.513059,30122.04926,129.466611,350.1559392,1665.703068,3252.881871,2551.772229,8935.63282,0,360.394021,7036.574135,481.1520446,2169224.049,779.804995,1007.734951,5809.736351,5376.930223,432.8061286,672.5998322,4762.944938,413.103948,1439.462976,406.658458,14.40381466,1034.551629,109.4738397,444.678749,5830.668021,432.460532,-0.119368328,32.76775181,991.8280776,2.224175943,950.3683848,244.3517897,15,52:03:00,0,127.04,1.340290434,126
173,173,AUI-10361,"11048 Huston St, Los Angeles, CA",34.1601042,-118.3711679,91602,6037125401,298291.8144,22109.01229,2022.520973,9707.460874,8421.914366,1957.116077,11015.08107,3818.835936,103782.7812,666.2624969,1192.258809,3670.375244,5486.18452,3476.518828,18142.24742,5.236719868,304.2274433,14420.83262,1103.828502,2830538.6,2262.76496,2698.79156,11166.24263,10487.64832,678.5943083,557.523174,10131.76451,907.6347668,2389.83538,979.3105777,12.2873787,1429.554773,556.6833825,665.0778054,11752.6232,737.542125,0.197926665,31.00603474,1336.812338,2.053260074,931.0725834,195.0290424,14,24:06:00,0,155.627,1.544709691,160
174,174,AUI-10362,"998 S Hobart Blvd, Los Angeles, CA",34.05281,-118.30517,90005,6037213201,474749.4176,40132.08156,8147.371907,11773.79288,15980.24736,4230.669416,14644.31311,8384.027653,500515.5488,3737.353248,3092.569465,3000.81769,4813.572712,9340.100461,29350.46057,38.18646247,1735.42869,21742.31339,1666.539683,7884150.357,3895.54101,4158.483338,13337.52058,11755.69737,1581.823211,3216.260475,15574.47226,1271.581244,3896.402416,979.1862409,20.67122029,2355.187264,945.4955156,446.4469986,15934.20748,1289.894362,0.40370481,33.44817424,486.316097,2.829629083,823.3277236,126.9202519,8,9:17,0,58.476,1.802974488,159
175,175,AUI-10359,"10919 S Figueroa St, Los Angeles, CA",33.9368695,-118.282841,90061,6037241202,164283.851,19587.2348,5923.874659,5257.398367,6809.774936,1596.186837,5279.125214,3928.043368,75099.86518,1770.010791,1582.974491,1461.895705,464.2442256,5870.710484,12775.98111,85.80217284,1249.110062,7469.079531,794.8958786,1526074.412,805.5897021,1328.940085,6137.302438,5413.838067,723.4643712,2302.570416,5474.41626,756.321887,988.5974138,237.7952697,11.94870104,1386.623064,753.0006261,476.1378791,5522.958368,243.8331547,1.41328259,36.14886298,326.9469752,3.666738462,1497.415937,18.9071077,2,0:03,0,0.307,1.340290434,112
176,176,AUI-10261,"729 N North Spring St, Los Angeles, CA",34.06047,-118.237689,90012,6037207102,229773.0965,20676.25916,2011.693963,8563.091342,7555.791946,2545.681914,5443.95874,2584.029169,105292.0978,1579.782144,745.2007813,1183.4774,1935.498414,3291.918875,17074.63864,113.5478145,461.7203711,6076.74465,690.4449886,2551332.065,1463.315097,1593.60717,3884.546276,3421.879557,462.666719,633.3617764,4252.781435,617.7353651,831.1071559,362.8863479,12.23434576,1376.347609,787.5599317,213.556351,5670.3753,226.4165607,0.260433566,30.35161109,506.3219286,2.336419683,2888.533468,345.1115938,136,213:23:00,12.37,1049.059,1.544709691,160
